"DateTime";"load";"hydro";"wind";"heat";"nuclear"
"2021-07-24 22:00:00";9916,8;6432,2;1733,3;919;4961,3
"2021-07-24 23:00:00";9486,5;5900;1703,3;900,5;4958,2
"2021-07-25 00:00:00";9394,5;5764,2;1601,8;892;4957,5
"2021-07-25 01:00:00";9339;5742,5;1475,5;889,3;4950,2
"2021-07-25 02:00:00";9051,2;5766;1301,5;887,3;4887,2
"2021-07-25 03:00:00";9035;6145,2;1156,8;887,8;4884,2
"2021-07-25 04:00:00";9173,8;6522,5;1002,3;908,8;4883,8
"2021-07-25 05:00:00";9489,3;6761,3;855,2;932,2;4880,7
"2021-07-25 06:00:00";9876,8;7377;796;956,8;4881,7
"2021-07-25 07:00:00";10165,3;7641,3;844;981;4878,2
"2021-07-25 08:00:00";10611,8;7596;910,8;1005;4874,7
"2021-07-25 09:00:00";10925,3;7671;972,8;1019;4869,2
"2021-07-25 10:00:00";11070,8;7574;1023,8;1027,7;4866
"2021-07-25 11:00:00";10843,3;7429,3;1067;1004;4862,2
"2021-07-25 12:00:00";10926,8;7042,5;1114,8;998,2;4874,8
"2021-07-25 13:00:00";10552,3;7204,2;1111,3;990,5;4905
"2021-07-25 14:00:00";10781;7679,3;1135,7;993,2;4904,7
"2021-07-25 15:00:00";11046,5;8148,3;1220,2;989;4884,3
"2021-07-25 16:00:00";11393,7;8495,8;1301,8;998,8;4877,8
"2021-07-25 17:00:00";11470,5;8538,3;1338,3;988,5;4879,7
"2021-07-25 18:00:00";11560,2;8380,2;1534,7;966;4922,2
"2021-07-25 19:00:00";11485,2;7994,8;1723;958,7;5029,7
"2021-07-25 20:00:00";11236,7;7583,2;1913,8;953;5058,7
"2021-07-25 21:00:00";10874,7;7051,7;2111,8;938,7;5071
"2021-07-25 22:00:00";10353,7;6308,2;2171,7;957,7;5131,8
"2021-07-25 23:00:00";9825,8;5419,7;2077,8;933,7;5077,2
"2021-07-26 00:00:00";9634,2;5232,2;1878;927,2;4842
"2021-07-26 01:00:00";9707,5;5360;1740,3;926,2;4713,3
"2021-07-26 02:00:00";9742,7;5625,3;1591,7;928,5;4697,8
"2021-07-26 03:00:00";10066,8;6529,7;1426;934;4626,2
"2021-07-26 04:00:00";10719,7;7379,3;1222,2;971,7;4626,3
"2021-07-26 05:00:00";11477,8;8351,7;988,7;1006,5;4622,8
"2021-07-26 06:00:00";12024,8;8772,3;841,5;1046,2;4622,2
"2021-07-26 07:00:00";12255,5;8930,5;823,3;1070,5;4624,5
"2021-07-26 08:00:00";12490;8917,8;879,8;1080,7;4621,5
"2021-07-26 09:00:00";12803;8853,5;965,2;1089,5;4658,5
"2021-07-26 10:00:00";12891,8;8745,3;1080,8;1091,8;4698,7
"2021-07-26 11:00:00";12667,2;8571;1181;1092;4704
"2021-07-26 12:00:00";12563,3;8455,8;1263,7;1080,3;4697,8
"2021-07-26 13:00:00";12446,5;8339,8;1377,8;1056,3;4696,8
"2021-07-26 14:00:00";12360,3;8210;1406,3;1067;4673,5
"2021-07-26 15:00:00";12516,3;8144,7;1459,7;1077,5;4659,2
"2021-07-26 16:00:00";12610;8011,8;1533,3;1075,7;4693,5
"2021-07-26 17:00:00";12582,2;7851,2;1686;1060,8;4716,5
"2021-07-26 18:00:00";12468,3;7734,8;1905,7;1034,7;4735,7
"2021-07-26 19:00:00";12081;7444,5;2142,3;1028,3;4746,2
"2021-07-26 20:00:00";11834,7;7087,5;2403,7;1026,3;4763,5
"2021-07-26 21:00:00";11275,8;6648,7;2448;994,3;4695,8
"2021-07-26 22:00:00";10426,7;6244,7;2284,7;969,7;4491
"2021-07-26 23:00:00";9949;6124;2115,3;959,3;4332,2
"2021-07-27 00:00:00";9903,8;6195,5;1925,5;950,5;4323,8
"2021-07-27 01:00:00";9970,2;6234,5;1714,7;948,2;4326,8
"2021-07-27 02:00:00";9835,2;6449,8;1563,2;954,7;4247
"2021-07-27 03:00:00";10057,7;6908,7;1480,8;959,3;4267,5
"2021-07-27 04:00:00";10838,8;7575,3;1434,8;969,2;4264,5
"2021-07-27 05:00:00";11667,2;8287;1301,3;1005,2;4265,8
"2021-07-27 06:00:00";12025,8;8494,3;1000,2;1041,2;4265,7
"2021-07-27 07:00:00";12302,2;8530,3;946,7;1070,3;4282,7
"2021-07-27 08:00:00";12499;8488,2;991,2;1078,3;4291
"2021-07-27 09:00:00";12526,3;8383,2;1047,5;1065,7;4288,8
"2021-07-27 10:00:00";12551,3;8244,8;1206,2;1079,7;4285,5
"2021-07-27 11:00:00";12478;8096,8;1341;1070,5;4296,2
"2021-07-27 12:00:00";12578,3;8052,8;1447,8;1053,8;4302
"2021-07-27 13:00:00";12669,3;8109;1446,7;1044,3;4304,3
"2021-07-27 14:00:00";12620,7;8058,5;1435,5;1056,3;4297,8
"2021-07-27 15:00:00";12585,3;7995,2;1379,8;1059;4309,5
"2021-07-27 16:00:00";12525,8;8039,2;1258,2;1052,3;4315,5
"2021-07-27 17:00:00";12444,2;8128,3;1254,3;1044,3;4316,5
"2021-07-27 18:00:00";12173,5;7954,8;1303;1034,7;4314,8
"2021-07-27 19:00:00";11930,3;7760,3;1503,7;1022,2;4325,5
"2021-07-27 20:00:00";11904;7607,3;1737;1007,5;4336,8
"2021-07-27 21:00:00";11465;7433;1826;993,3;4342,3
"2021-07-27 22:00:00";10858,8;7015,5;1795,2;980,2;4344,7
"2021-07-27 23:00:00";10447,2;6755,5;1672;966,3;4354,3
"2021-07-28 00:00:00";10324,8;6684;1538,2;961,5;4370,8
"2021-07-28 01:00:00";10225;6629,5;1426;960,2;4377,8
"2021-07-28 02:00:00";10067,2;6622,5;1237,2;960,8;4378,7
"2021-07-28 03:00:00";10009,7;7170,5;1003;959,3;4383,3
"2021-07-28 04:00:00";10527,5;7768,3;825,5;980,7;4383
"2021-07-28 05:00:00";11340,8;8191;683;1005;4383,5
"2021-07-28 06:00:00";11999,7;8445,2;610,8;1036,5;4385,2
"2021-07-28 07:00:00";12322,3;8568;615,2;1052,8;4391,5
"2021-07-28 08:00:00";12449;8510,8;638,8;1045;4389
"2021-07-28 09:00:00";12585,8;8465,2;758;1008,8;4390,3
"2021-07-28 10:00:00";12522;8281,5;914,3;992;4393,7
"2021-07-28 11:00:00";12738,2;8160,2;1051,8;996,7;4388,2
"2021-07-28 12:00:00";12653,2;8158,8;1109;1000,5;4390,7
"2021-07-28 13:00:00";12621,2;8271,2;1149,3;968,5;4390,2
"2021-07-28 14:00:00";12362,7;8276,3;1057,7;971,2;4388,3
"2021-07-28 15:00:00";12274,7;8271,3;968;967,2;4390,2
"2021-07-28 16:00:00";12159,3;8233,5;914,8;957,7;4391,3
"2021-07-28 17:00:00";11961,7;8290,2;854,5;943,5;4395,7
"2021-07-28 18:00:00";11818,5;8253;830,7;944,3;4396
"2021-07-28 19:00:00";11594,7;8096,3;914,7;942,5;4395,2
"2021-07-28 20:00:00";11233,8;7928,7;1107,8;936,2;4396,7
"2021-07-28 21:00:00";10809,2;7708,5;1223;934,2;4393,7
"2021-07-28 22:00:00";10427,8;7219,2;1196,5;920,7;4394,2
"2021-07-28 23:00:00";10238,8;6901,5;1232,2;898;4394,7
"2021-07-29 00:00:00";10050,2;6671,8;1296;884,8;4396,7
"2021-07-29 01:00:00";9915,8;6376,7;1275,3;875,5;4398
"2021-07-29 02:00:00";9839,2;6299,2;1275,7;868,2;4397
"2021-07-29 03:00:00";9938,8;6734;1391,2;877;4396,8
"2021-07-29 04:00:00";10464,7;7276,2;1439;889,8;4400,8
"2021-07-29 05:00:00";11387,5;8062;1430,7;905,3;4403,2
"2021-07-29 06:00:00";12028,2;8406;1428,8;933;4402,3
"2021-07-29 07:00:00";12487;8073,7;1511,5;948,8;4401,2
"2021-07-29 08:00:00";12544;7005,7;1683;970,2;4404
"2021-07-29 09:00:00";12414,7;6590,3;1909;986,5;4399,3
"2021-07-29 10:00:00";12376;6314,5;2097,2;999;4394,7
"2021-07-29 11:00:00";12520,7;6115,5;2289,5;1011,8;4390,3
"2021-07-29 12:00:00";12539,7;5858,3;2432,8;1012,3;4392
"2021-07-29 13:00:00";12443,5;5900,5;2566,7;1016,2;4389,7
"2021-07-29 14:00:00";12455,5;5877,2;2719;986,2;4387,3
"2021-07-29 15:00:00";12751;6631,5;2927,5;971,7;4391
"2021-07-29 16:00:00";12549,7;7440,7;2861,5;980;4391,3
"2021-07-29 17:00:00";12184,3;7537;2808,5;1016,2;4393
"2021-07-29 18:00:00";11928,2;7336,7;2869,5;1011,3;4397,2
"2021-07-29 19:00:00";11832,8;7060,5;3018,8;997,3;4401
"2021-07-29 20:00:00";11534,8;6594,7;3139,3;984,2;4413,3
"2021-07-29 21:00:00";10967,5;5885,2;3318,8;972,8;4421,7
"2021-07-29 22:00:00";10515,3;5716,7;3515,2;952,7;4429
"2021-07-29 23:00:00";10236,5;5297,2;3622,2;939,8;4443,2
"2021-07-30 00:00:00";9965,5;4892,5;3659,5;933,8;4445,5
"2021-07-30 01:00:00";9790,5;4679,7;3596,5;930,5;4451,5
"2021-07-30 02:00:00";9633,8;4547,5;3503,8;930,8;4455,2
"2021-07-30 03:00:00";9810,7;4959,5;3441,3;938,5;4464
"2021-07-30 04:00:00";10406,5;5677,7;3242,8;947,5;4467
"2021-07-30 05:00:00";11124,8;6569;3129,2;967,3;4470,7
"2021-07-30 06:00:00";11905,3;7312,8;2968,2;992,7;4471,5
"2021-07-30 07:00:00";12263,2;7764,3;2871,5;1012,8;4473,3
"2021-07-30 08:00:00";12501,8;8043,5;2821,3;1021;4477,2
"2021-07-30 09:00:00";12804,7;8083,5;2790,7;1017;4475
"2021-07-30 10:00:00";13020,7;7893;2847,7;1027,7;4474,5
"2021-07-30 11:00:00";12893,3;6899,2;2891,7;1040;4476,7
"2021-07-30 12:00:00";12426,2;6278;2930,5;1050,3;4473,5
"2021-07-30 13:00:00";12269,7;6683,7;2999,5;1056,2;4473,8
"2021-07-30 14:00:00";12611,3;7276,2;3122;1067;4470,2
"2021-07-30 15:00:00";12453,7;8348,3;3084;1069,8;4472,2
"2021-07-30 16:00:00";12259,7;8504,7;3027;1062,5;4470
"2021-07-30 17:00:00";12160,2;8456,2;3071,3;1020,2;4469,8
"2021-07-30 18:00:00";12065,3;8289,7;3117;987;4470,5
"2021-07-30 19:00:00";11986,8;8078;3215,7;968,7;4463,2
"2021-07-30 20:00:00";11828,5;7827;3309,8;951;4465,7
"2021-07-30 21:00:00";11427,2;7495,7;3340;948,8;4468,2
"2021-07-30 22:00:00";10518,3;6605,5;3218,8;944;4471
"2021-07-30 23:00:00";10110,8;6275,7;3066,5;928;4470,2
"2021-07-31 00:00:00";9934,7;5776,3;2743,5;918,3;4471,7
"2021-07-31 01:00:00";9969;5210,5;2459;912;4473
"2021-07-31 02:00:00";9947;4271;2312,3;904,3;4470,8
"2021-07-31 03:00:00";9894,2;3982;2045,3;903,8;4474,2
"2021-07-31 04:00:00";9913,7;4678;1763,5;908,2;4474,5
"2021-07-31 05:00:00";10158,5;4861,2;1576,2;925,7;4475,2
"2021-07-31 06:00:00";10840,2;4535,7;1386,3;948,2;4473,7
"2021-07-31 07:00:00";11191,7;4380,7;1308,2;952,8;4473,2
"2021-07-31 08:00:00";11344,2;4823,8;1216,5;983;4475
"2021-07-31 09:00:00";11421,3;4861;1204,2;990,7;4471,5
"2021-07-31 10:00:00";11579,7;4853,3;1262,5;1005,2;4465,8
"2021-07-31 11:00:00";11686;4272,3;1327,3;1006,3;4466,7
"2021-07-31 12:00:00";11657,5;3944,3;1380,5;1001;4465,3
"2021-07-31 13:00:00";11650;3883,7;1451,5;992,5;4456,5
"2021-07-31 14:00:00";11775,7;4260,8;1507,3;971;4454
"2021-07-31 15:00:00";11890,7;5257,8;1482,7;975,3;4451,8
"2021-07-31 16:00:00";11929,7;7387,8;1440,2;975,3;4455,2
"2021-07-31 17:00:00";11785;8422,8;1395,5;965,8;4449,3
"2021-07-31 18:00:00";11740,2;8537,8;1473;933,2;4453,2
"2021-07-31 19:00:00";11534,2;8378,3;1656,7;917;4454
"2021-07-31 20:00:00";11354,8;8148,7;1868,3;909,2;4455,8
"2021-07-31 21:00:00";10972,3;7725,7;1984;893,8;4456
"2021-07-31 22:00:00";10505;7350,7;2028,3;869,3;4454,8
"2021-07-31 23:00:00";10221,2;6624,3;2159,8;854,2;4457,5
"2021-08-01 00:00:00";9992,7;6382,7;2296,7;839,5;4456,5
"2021-08-01 01:00:00";9790,2;6089,3;2445,7;839,5;4450,2
"2021-08-01 02:00:00";9715,2;5951,7;2581;838,3;4457
"2021-08-01 03:00:00";9551;6038,3;2606,3;840,5;4457,5
"2021-08-01 04:00:00";9540,7;6236,5;2507;851;4457,7
"2021-08-01 05:00:00";9802,3;6582,8;2491,2;858;4458,7
"2021-08-01 06:00:00";10394,8;7143,3;2562,8;875,7;4461,2
"2021-08-01 07:00:00";10786,2;7548,8;2606,2;899,8;4464,2
"2021-08-01 08:00:00";11092,2;7815,8;2634,5;921,5;4464,2
"2021-08-01 09:00:00";11326,8;7933,7;2688,2;940,8;4465
"2021-08-01 10:00:00";11470,8;7951,5;2731,3;980,7;4463
"2021-08-01 11:00:00";11538,2;7782,8;2753;985,5;4460,8
"2021-08-01 12:00:00";11585;7532,3;2744,3;981,7;4461,7
"2021-08-01 13:00:00";11758,5;7025,7;2640,3;981,8;4460,5
"2021-08-01 14:00:00";12020,7;7333;2554,2;983,7;4460,5
"2021-08-01 15:00:00";11932,8;7804,7;2465,2;983,2;4459,8
"2021-08-01 16:00:00";12098,8;8263;2277,5;980,5;4463,3
"2021-08-01 17:00:00";11894,8;8389,8;2123,8;978,3;4458,7
"2021-08-01 18:00:00";11849,5;8402,5;2035,8;971,3;4465,2
"2021-08-01 19:00:00";11739,5;8413;2115,5;971,7;4465,7
"2021-08-01 20:00:00";11559,5;8198,3;2289;963,7;4467
"2021-08-01 21:00:00";11237;7718,3;2488,3;949,5;4464,8
"2021-08-01 22:00:00";10259,7;6690,2;2573,7;857,8;4466,5
"2021-08-01 23:00:00";9894,7;6263,7;2724,8;825;4466,5
"2021-08-02 00:00:00";9876,8;6101;2865,5;815,3;4468
"2021-08-02 01:00:00";9906,7;6043;2783;815,7;4468,5
"2021-08-02 02:00:00";9940;6170,2;2892,8;815,2;4468,5
"2021-08-02 03:00:00";10008,5;6455,3;2774,8;820;4470
"2021-08-02 04:00:00";10628,3;7087;2606;836,8;4470,3
"2021-08-02 05:00:00";11513;7988,8;2328;868,3;4469
"2021-08-02 06:00:00";12222,5;8682,7;2116,3;904;4470,3
"2021-08-02 07:00:00";12638,7;8974,2;1948,2;930;4471,8
"2021-08-02 08:00:00";12929,2;9132,7;1876;924,8;4476,8
"2021-08-02 09:00:00";12881,3;9128,7;1802,8;926,3;4476,7
"2021-08-02 10:00:00";12814,2;9049,7;1734,2;929,5;4475,2
"2021-08-02 11:00:00";12620,5;8961,7;1722,2;928,3;4476,8
"2021-08-02 12:00:00";12537;8968,7;1732,8;926,3;4477,3
"2021-08-02 13:00:00";12579;8940,5;1763,3;921;4475,5
"2021-08-02 14:00:00";12601,7;8952,3;1779;921,7;4478,3
"2021-08-02 15:00:00";12826,3;9021,8;1712,7;912;4481,8
"2021-08-02 16:00:00";12740,7;8933,3;1594;907,5;4479,8
"2021-08-02 17:00:00";12574,5;8968,8;1503,8;885,3;4480
"2021-08-02 18:00:00";12436,3;8965;1491,7;872,7;4483,3
"2021-08-02 19:00:00";12169,7;8821,2;1661,2;866,8;4484,5
"2021-08-02 20:00:00";11769,8;8462,2;1854,2;864,3;4488,7
"2021-08-02 21:00:00";11243,5;7516,8;2196,8;851,5;4488,8
"2021-08-02 22:00:00";10549,7;6418,5;2464;824,8;4491,2
"2021-08-02 23:00:00";10312,5;5759,8;2769,2;812,5;4489,8
"2021-08-03 00:00:00";10223,5;5455;3015,3;801,8;4490,8
"2021-08-03 01:00:00";10192,7;5338;3039;798,3;4491,7
"2021-08-03 02:00:00";10068,8;5299,7;3028,5;770,5;4491,8
"2021-08-03 03:00:00";10206,5;6021,7;2852,8;754,2;4491,5
"2021-08-03 04:00:00";10843,7;7324,5;2477,2;770,3;4493,7
"2021-08-03 05:00:00";11656,2;8286,8;2007,3;799;4491,2
"2021-08-03 06:00:00";12291,5;8811,3;1614,5;835,7;4491,2
"2021-08-03 07:00:00";12624;8957;1407;860,3;4488,3
"2021-08-03 08:00:00";13015;9006;1392,2;874;4487
"2021-08-03 09:00:00";13048,8;8993,8;1441,7;890,2;4487,7
"2021-08-03 10:00:00";12892,5;9043,3;1426,8;894,7;4487
"2021-08-03 11:00:00";12766,2;9017,3;1397;892,5;4487
"2021-08-03 12:00:00";12724,5;8938,3;1424,5;903,7;4485,5
"2021-08-03 13:00:00";12712,7;8877,3;1467,7;918,5;4483
"2021-08-03 14:00:00";12722,3;8881,3;1483,3;913,5;4479
"2021-08-03 15:00:00";12706,8;8862,3;1473,3;902,8;4480,5
"2021-08-03 16:00:00";12657,3;8802,2;1391;886,8;4481
"2021-08-03 17:00:00";12564,8;8871,8;1313,3;871,5;4478,2
"2021-08-03 18:00:00";12404,2;8945,5;1221;848,2;4478,7
"2021-08-03 19:00:00";12087,7;8829,5;1320;839,8;4480,5
"2021-08-03 20:00:00";11753,3;8511,5;1538,8;832,3;4480,5
"2021-08-03 21:00:00";11515,8;7794,7;1703;825,2;4480,7
"2021-08-03 22:00:00";10918,5;7015,5;1898;840,7;4485,3
"2021-08-03 23:00:00";10869,2;6516,8;1987;820,7;4486,3
"2021-08-04 00:00:00";10775,8;6409,7;1863;819,3;4483,2
"2021-08-04 01:00:00";10603,3;6366,3;1716,8;820;4486
"2021-08-04 02:00:00";10485,8;6496,5;1578;824,2;4487,7
"2021-08-04 03:00:00";10664,7;7438,2;1376,7;830,8;4489,7
"2021-08-04 04:00:00";11049,3;8411;1120,2;855,3;4488
"2021-08-04 05:00:00";11718,3;8909;860,2;896,7;4490,7
"2021-08-04 06:00:00";12340,8;9243,7;621,2;947,3;4491,2
"2021-08-04 07:00:00";12634;9343,7;555,3;977,7;4488
"2021-08-04 08:00:00";12845,8;9388;545;992;4485,8
"2021-08-04 09:00:00";12853,8;9453,3;550,7;1001,5;4482,3
"2021-08-04 10:00:00";12621,2;9487,5;535,3;999,7;4480,5
"2021-08-04 11:00:00";12502;9147;549,5;996,5;4480,5
"2021-08-04 12:00:00";12434,7;9390,5;562,2;1000,2;4475,3
"2021-08-04 13:00:00";12459,2;9537,2;549;995,2;4473
"2021-08-04 14:00:00";12459;9598,2;494,3;989;4470,2
"2021-08-04 15:00:00";12591,5;9611,2;509,8;977,2;4469
"2021-08-04 16:00:00";12707,3;9554,5;465,8;965;4466,2
"2021-08-04 17:00:00";12536,8;9403;413,5;941,3;4468,2
"2021-08-04 18:00:00";12357,7;9334,2;420,8;918,7;4466,7
"2021-08-04 19:00:00";11944,3;9307,7;483,2;908,3;4466,8
"2021-08-04 20:00:00";11622,3;9166,5;596,7;902;4469,3
"2021-08-04 21:00:00";11021,5;8979,8;681,2;888,5;4470
"2021-08-04 22:00:00";10376,7;7735,5;695,7;878,5;4471,7
"2021-08-04 23:00:00";10029,8;7248,8;709,3;869,5;4473,8
"2021-08-05 00:00:00";9912,2;7085;712,8;863;4475,8
"2021-08-05 01:00:00";9866,5;7019,5;696,3;856,2;4479
"2021-08-05 02:00:00";9848;7076;652,2;847,5;4477,3
"2021-08-05 03:00:00";9980,8;7634,8;599,8;857,7;4480,7
"2021-08-05 04:00:00";10726,5;8939;536,8;875;4483,3
"2021-08-05 05:00:00";11638;9533;437,7;896,3;4481,5
"2021-08-05 06:00:00";12300;9628,2;395,8;924,2;4482,8
"2021-08-05 07:00:00";12500,8;9669,7;351,8;948,2;4481,5
"2021-08-05 08:00:00";12575,2;9679,5;432,3;966,2;4479,2
"2021-08-05 09:00:00";12610,7;9676,7;509,2;981,5;4480,3
"2021-08-05 10:00:00";12517,3;9744,3;658,5;991,5;4479,7
"2021-08-05 11:00:00";12536,3;9381,3;814,3;988,8;4476,5
"2021-08-05 12:00:00";12420,7;9676;877,5;982,2;4474,8
"2021-08-05 13:00:00";12520,2;9689,2;961,7;974,3;4471
"2021-08-05 14:00:00";12545,2;9755,3;1052,8;967,2;4469,5
"2021-08-05 15:00:00";12548,8;9778,5;1078,8;956;4474,8
"2021-08-05 16:00:00";12516;9672,5;1079,3;934,8;4468,7
"2021-08-05 17:00:00";12480;9694,3;1191,5;916;4468,5
"2021-08-05 18:00:00";12438,7;9505,5;1314;890,5;4469,2
"2021-08-05 19:00:00";12189,8;9186,8;1669,8;877,7;4467
"2021-08-05 20:00:00";11837,8;8878,5;1983,7;866;4469,2
"2021-08-05 21:00:00";11161,2;8041,3;2184,7;859;4470,2
"2021-08-05 22:00:00";10546,3;7175,7;2150,8;849,7;4474,2
"2021-08-05 23:00:00";10358;6758,2;2150,5;842,2;4477,8
"2021-08-06 00:00:00";10071;6654,7;1993;842,7;4478,3
"2021-08-06 01:00:00";9955,8;6595;1904,3;839,7;4478,2
"2021-08-06 02:00:00";9852;6643,3;1806,3;840,7;4479,5
"2021-08-06 03:00:00";10006,8;7290,8;1761,5;844,3;4481,5
"2021-08-06 04:00:00";10844,2;8570,5;1575,2;870;4480,8
"2021-08-06 05:00:00";11585,2;9353,7;1391;895,7;4483,3
"2021-08-06 06:00:00";12267,5;9782,5;1194,5;932,7;4484,5
"2021-08-06 07:00:00";12556,3;9853;1240,8;957,2;4481,8
"2021-08-06 08:00:00";12727;9818,5;1416,7;972,7;4474,5
"2021-08-06 09:00:00";12799,3;9759,2;1637,3;975;4478,2
"2021-08-06 10:00:00";12754,2;9534,8;1737,5;974,2;4477,2
"2021-08-06 11:00:00";12522,8;9447,8;1807,5;971,5;4473,2
"2021-08-06 12:00:00";12259,2;9213,2;1810,7;966,8;4467,7
"2021-08-06 13:00:00";12198,2;9253,8;1888,2;952,7;4467,2
"2021-08-06 14:00:00";12238,2;9520,2;1969,8;954,2;4464,7
"2021-08-06 15:00:00";12486,2;9590;2079,7;942,5;4457,8
"2021-08-06 16:00:00";12475,5;9679,8;2175,7;943,3;4456
"2021-08-06 17:00:00";12349,8;9617,8;2163,5;920,7;4456,3
"2021-08-06 18:00:00";12051,5;9032,8;2226,3;907,7;4451,7
"2021-08-06 19:00:00";11610,8;8456,5;2269,2;887,7;4451,3
"2021-08-06 20:00:00";11280,8;7698,2;2365;876,5;4452,7
"2021-08-06 21:00:00";10986,3;6795;2474,7;868,3;4450,5
"2021-08-06 22:00:00";10580,5;5698,5;2444,7;852,8;4447,7
"2021-08-06 23:00:00";10298;5155,8;2377,5;844,2;4449
"2021-08-07 00:00:00";10140,3;4922,5;2283,5;838;4449,5
"2021-08-07 01:00:00";10062,7;4760,8;2202;842,8;4450,2
"2021-08-07 02:00:00";9922;4622,5;2131,5;842,3;4446,5
"2021-08-07 03:00:00";9698,5;4575;1984,2;838,7;4450,7
"2021-08-07 04:00:00";9626,3;5183,3;1757;840,5;4452
"2021-08-07 05:00:00";10010,3;6216,8;1440,3;855,2;4446,7
"2021-08-07 06:00:00";10346,8;6724;1254,2;871,3;4452,3
"2021-08-07 07:00:00";10895,7;6782,3;1398;873,2;4445,8
"2021-08-07 08:00:00";11095;6393,5;1842,8;876,3;4446,5
"2021-08-07 09:00:00";11358,2;6081,8;2270;882;4443,7
"2021-08-07 10:00:00";11414,3;5733,3;2679;883,8;4441,8
"2021-08-07 11:00:00";11446,2;5492,2;3080,3;888,2;4441,5
"2021-08-07 12:00:00";11364,2;5378,5;3268,7;882,3;4440,2
"2021-08-07 13:00:00";11455,8;5375,5;3444,7;874,3;4440
"2021-08-07 14:00:00";11573,8;5501,3;3412,5;877,2;4442,7
"2021-08-07 15:00:00";11835,8;5936;3292,5;883;4442,7
"2021-08-07 16:00:00";12112,3;6303;3197,7;874,8;4440,2
"2021-08-07 17:00:00";12088,2;6436,7;3088,8;867,2;4444,2
"2021-08-07 18:00:00";11973;5920,3;3116,7;858,5;4439,7
"2021-08-07 19:00:00";11774,5;5690,7;3096,8;836,2;4442,8
"2021-08-07 20:00:00";11452,7;5391;3108,5;824,5;4442,5
"2021-08-07 21:00:00";11098,3;4864,3;3177,8;808,8;4446
"2021-08-07 22:00:00";10450,7;3712,5;3239,3;801,8;4444
"2021-08-07 23:00:00";10153,8;2831;3324;796;4442,5
"2021-08-08 00:00:00";9913,5;2577,8;3244,8;796,7;4444,7
"2021-08-08 01:00:00";9868,5;2397,3;3187,7;796,2;4443
"2021-08-08 02:00:00";9591,2;2364,3;3029,2;795,2;4444,8
"2021-08-08 03:00:00";9472,2;2370,7;3068,2;790;4445,2
"2021-08-08 04:00:00";9571,7;2418,7;2923,7;804;4443,5
"2021-08-08 05:00:00";9837,5;2551,3;2950,3;827,8;4445,7
"2021-08-08 06:00:00";10233,3;2651;2984,5;846,2;4447,8
"2021-08-08 07:00:00";10572,8;2959,3;2985,7;867,3;4442,3
"2021-08-08 08:00:00";10898,3;3389,7;3041,7;883,5;4444,5
"2021-08-08 09:00:00";11069,7;3472,3;3010,5;889,3;4445,2
"2021-08-08 10:00:00";11155,8;3425,7;2995,3;895;4444,5
"2021-08-08 11:00:00";10964;3458,5;2892,3;891;4443,7
"2021-08-08 12:00:00";10812,5;3441,2;2741,2;895,8;4439,7
"2021-08-08 13:00:00";10872,5;3585,2;2476,7;900,3;4440
"2021-08-08 14:00:00";11102,2;3695,8;2286,5;904,3;4437,3
"2021-08-08 15:00:00";11512,8;4612;2056,3;901,7;4437
"2021-08-08 16:00:00";11760,8;5922,8;1905,2;892,7;4436,7
"2021-08-08 17:00:00";11803,7;7364;1808,8;874,3;4437,2
"2021-08-08 18:00:00";11613,2;7760,3;1782,3;859,3;4436,2
"2021-08-08 19:00:00";11635,3;7994,3;1838,3;846,2;4438
"2021-08-08 20:00:00";11423,8;7920;1865;833,2;4440,5
"2021-08-08 21:00:00";10819,3;7097;1806,3;817,7;4438,5
"2021-08-08 22:00:00";10466,5;4892;1749,8;815;4442,5
"2021-08-08 23:00:00";10357,3;3943;1660,2;804,2;4443
"2021-08-09 00:00:00";10369,3;3779,2;1515,7;800,3;4444,2
"2021-08-09 01:00:00";10202;3713;1378,3;798,3;4444
"2021-08-09 02:00:00";10000;3766,2;1286,8;800,5;4446,3
"2021-08-09 03:00:00";10091;5275,7;1223;803,5;4447,3
"2021-08-09 04:00:00";11168,5;7890,8;1158,8;825,7;4445,8
"2021-08-09 05:00:00";12342;8919,8;1130,5;856,7;4447,8
"2021-08-09 06:00:00";12803,7;9244,7;1105,3;887;4444,8
"2021-08-09 07:00:00";13330,5;9387;1143,5;892,8;4450
"2021-08-09 08:00:00";13663,8;9230,3;1271,2;900,5;4444,7
"2021-08-09 09:00:00";13903,5;9078,3;1331,7;904,5;4446,3
"2021-08-09 10:00:00";13865,8;8876,7;1345,7;922,5;4444,5
"2021-08-09 11:00:00";13877,3;8768,5;1387;917,7;4440,8
"2021-08-09 12:00:00";13936,2;8743,2;1447,5;900,2;4441,2
"2021-08-09 13:00:00";13568;8726;1526,3;903,7;4434
"2021-08-09 14:00:00";13404;8854,7;1530;904,2;4421
"2021-08-09 15:00:00";13607,5;9204,3;1491,3;896,5;4427,7
"2021-08-09 16:00:00";13492,5;9231,5;1405,7;890;4428,5
"2021-08-09 17:00:00";13083,7;9261,5;1370;869;4433,3
"2021-08-09 18:00:00";12846,8;9134;1392,7;843,3;4435,8
"2021-08-09 19:00:00";12659;9047,8;1478,8;834,8;4448,8
"2021-08-09 20:00:00";12405;8811,8;1640,8;822,3;4449,8
"2021-08-09 21:00:00";11909,5;8530,3;1750;804,2;4456
"2021-08-09 22:00:00";11108,5;7778;1598,5;788,5;4459,3
